index_no,model,simulation,observer,scenario,run,step,time,agent_name,selected_predictor,predictor_fitness,predictor_prediction,my_play
7414,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
7415,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7416,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7417,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
7418,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7419,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,241,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
7420,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7421,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7422,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7423,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
7424,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7425,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7426,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7427,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
7428,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7429,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,242,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
7430,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7431,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7432,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7433,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
7434,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7435,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7436,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7437,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
7438,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7439,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,243,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
7440,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
7441,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
7442,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7443,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
7444,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
7445,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7446,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7447,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
7448,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7449,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,244,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
7450,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
7451,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
7452,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
7453,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
7454,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
7455,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7456,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7457,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,2,GOING
7458,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7459,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,245,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,2,GOING
7460,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
7461,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
7462,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
7463,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,2,GOING
7464,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
7465,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7466,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7467,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
7468,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7469,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,246,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
7470,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7471,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7472,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
7473,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
7474,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7475,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7476,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7477,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
7478,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7479,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,247,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
7480,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7481,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7482,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
7483,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
7484,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7485,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7486,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7487,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
7488,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7489,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,248,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
7490,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,2,NOT GOING
7491,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,2,NOT GOING
7492,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
7493,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
7494,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,2,GOING
7495,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7496,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7497,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,4,GOING
7498,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7499,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,249,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,4,GOING
7500,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
7501,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
7502,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
7503,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,4,NOT GOING
7504,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
7505,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7506,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7507,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
7508,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7509,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,250,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
7510,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
7511,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
7512,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
7513,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
7514,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
7515,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7516,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7517,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
7518,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7519,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,251,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
7520,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
7521,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
7522,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,5,NOT GOING
7523,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
7524,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
7525,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
7526,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
7527,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
7528,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
7529,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,252,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
7530,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,4,NOT GOING
7531,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,4,NOT GOING
7532,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7533,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
7534,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,4,NOT GOING
7535,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7536,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7537,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
7538,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7539,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,253,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
7540,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7541,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7542,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7543,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
7544,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7545,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7546,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7547,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
7548,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7549,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,254,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
7550,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
7551,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
7552,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
7553,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
7554,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
7555,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7556,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
7557,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
7558,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
7559,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,255,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
7560,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
7561,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
7562,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,5,NOT GOING
7563,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
7564,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
7565,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
7566,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,1,256,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
